42.86721,-106.33751,1615.210327148438,0
42.86727,-106.3375,1615.302978515625,0
42.86747,-106.33747,1615.725341796875,0
42.86751,-106.33748,1615.803588867188,0
42.86754,-106.3375,1615.85888671875,0
42.86755,-106.33756,1615.906127929688,0
42.86756,-106.33764,1615.952026367188,0
42.86759,-106.33791,1616.126220703125,0
42.86773,-106.3394,1616.964965820312,0
42.86863,-106.33924,1616.833251953125,0
42.86873,-106.33922,1616.843872070312,0
42.86902,-106.33916,1616.901489257812,0
42.86909,-106.33915,1616.904541015625,0
42.86933,-106.3391,1616.906372070312,0
42.86922,-106.33984,1616.884643554688,0
42.86911,-106.34051,1616.972534179688,40
42.86905,-106.34082,1616.91650390625,40
42.86903,-106.34094,1616.915283203125,40
42.86898,-106.34114,1616.912109375,40
42.86892,-106.34142,1616.949096679688,40
42.86884,-106.34169,1616.915161132812,40
42.8688,-106.34183,1616.927612304688,40
42.86875,-106.34199,1616.96630859375,40
42.86867,-106.34219,1616.918579101562,40
42.86861,-106.34234,1616.88427734375,40
42.86857,-106.34245,1616.889404296875,40
42.86852,-106.34256,1616.932983398438,40
42.86845,-106.34273,1616.8896484375,40
42.86835,-106.34299,1616.84912109375,40
42.8682,-106.3433,1616.795532226562,40
42.86819,-106.34342,1616.747924804688,40
42.86818,-106.34344,1616.748046875,40
42.86818,-106.34347,1616.725952148438,40
42.86818,-106.34349,1616.71337890625,40
42.86817,-106.3435,1616.716552734375,40
42.86814,-106.3436,1616.673706054688,40
42.86799,-106.344,1616.44140625,40
42.86783,-106.34435,1616.25927734375,0
42.86777,-106.3445,1616.143188476562,65
42.86768,-106.34471,1615.961547851562,65
42.86763,-106.34483,1615.845458984375,65
42.86759,-106.34492,1615.800048828125,65
42.8675,-106.34512,1615.788818359375,65
42.86749,-106.34513,1615.8017578125,65
42.86721,-106.34576,1615.963745117188,65
42.86715,-106.34589,1615.994262695312,65
42.86712,-106.34596,1616.028564453125,65
42.8671,-106.34602,1616.04736328125,65
42.86705,-106.34615,1616.069213867188,65
42.8669,-106.34655,1616.167358398438,65
42.86688,-106.34661,1616.158935546875,65
42.86676,-106.34696,1616.269775390625,65
42.86672,-106.3471,1616.296752929688,65
42.86663,-106.34741,1616.38525390625,65
42.8665,-106.34793,1616.608032226562,65
42.86644,-106.34826,1616.679321289062,65
42.86641,-106.3484,1616.757202148438,65
42.86634,-106.34888,1616.954223632812,65
42.86625,-106.34961,1617.206787109375,65
42.86621,-106.3499,1617.303833007812,65
42.86617,-106.35021,1617.300903320312,65
42.86605,-106.35121,1617.232055664062,65
42.86597,-106.35182,1617.2314453125,65
42.86575,-106.35348,1616.978515625,65
42.8656,-106.3548,1617.095092773438,65
42.86554,-106.35527,1617.168579101562,65
42.86515,-106.3581,1617.837890625,65
42.86504,-106.35895,1618.0146484375,65
42.86491,-106.35997,1618.23193359375,65
42.8648,-106.36093,1618.3974609375,65
42.86478,-106.36107,1618.443969726562,65
42.86447,-106.36348,1618.902221679688,65
42.86444,-106.36373,1618.941162109375,65
42.86422,-106.36544,1619.325927734375,65
42.86416,-106.36583,1619.423950195312,65
42.86406,-106.36656,1619.638671875,65
42.86394,-106.36753,1619.821166992188,65
42.86382,-106.36849,1619.9560546875,65
42.86378,-106.36873,1619.914184570312,65
42.86378,-106.36874,1619.906982421875,65
42.86375,-106.36897,1619.825927734375,65
42.86369,-106.36946,1619.42529296875,65
42.86363,-106.36994,1618.887329101562,65
42.86357,-106.37043,1618.1025390625,65
42.8635,-106.3709,1617.129760742188,65
42.86347,-106.37115,1616.540649414062,65
42.86341,-106.37163,1615.295043945312,65
42.86338,-106.37187,1614.595581054688,65
42.86329,-106.3726,1612.192504882812,65
42.86325,-106.37284,1611.447631835938,65
42.86316,-106.37356,1609.042114257812,65
42.86304,-106.37453,1605.816772460938,65
42.863,-106.37477,1605.002075195312,65
42.863,-106.37481,1604.85595703125,65
42.86287,-106.37589,1601.17578125,65
42.86279,-106.37687,1597.915649414062,65
42.86278,-106.3772,1596.753051757812,65
42.86278,-106.37721,1596.71337890625,65
42.86277,-106.37745,1595.852294921875,65
42.86276,-106.37767,1595.132080078125,65
42.86276,-106.37769,1595.062133789062,65
42.86273,-106.37898,1591.044311523438,65
42.86272,-106.38021,1587.31298828125,65
42.86272,-106.38064,1585.952880859375,65
42.86271,-106.38187,1571.738891601562,65
42.8627,-106.38311,1578.547607421875,65
42.86269,-106.38433,1574.914672851562,65
42.86269,-106.38457,1574.240234375,65
42.86269,-106.3847,1573.934326171875,65
42.86269,-106.38531,1572.661865234375,65
42.86269,-106.38555,1572.323120117188,65
42.86268,-106.38629,1571.518798828125,65
42.86268,-106.38653,1571.446655273438,65
42.86267,-106.38727,1571.56103515625,65
42.86267,-106.38752,1571.720092773438,65
42.86267,-106.38825,1572.593627929688,65
42.86266,-106.38874,1573.510375976562,65
42.86266,-106.38923,1574.533203125,65
42.86264,-106.3912,1578.891967773438,65
42.86264,-106.39218,1581.050048828125,65
42.86263,-106.39291,1582.608032226562,65
42.86263,-106.3932,1583.162719726562,65
42.86263,-106.39364,1583.920532226562,65
42.86262,-106.39389,1584.272705078125,65
42.86262,-106.3941,1584.451049804688,65
42.86262,-106.39454,1584.672241210938,65
42.86261,-106.39482,1584.762451171875,65
42.8626,-106.39511,1585.006225585938,65
42.86258,-106.39541,1585.557983398438,65
42.86255,-106.39569,1586.251831054688,65
42.86253,-106.39588,1586.76953125,65
42.8625,-106.39616,1587.556884765625,65
42.86247,-106.39635,1588.07421875,65
42.86246,-106.39646,1588.430053710938,0
42.86242,-106.39673,1589.243774414062,0
42.86235,-106.3971,1590.225341796875,40
42.86227,-106.3975,1591.003662109375,40
42.86222,-106.39774,1588.656982421875,40
42.86218,-106.39789,1586.533813476562,40
42.8621,-106.39828,1591.95458984375,40
42.86203,-106.39857,1592.0625,40
42.86189,-106.399,1592.313720703125,40
42.86185,-106.39909,1592.3642578125,40
42.86183,-106.39914,1592.369262695312,40
42.8618,-106.39922,1592.429931640625,40
42.8617,-106.39942,1592.534423828125,40
42.86165,-106.3995,1592.569580078125,40
42.8616,-106.3996,1592.603515625,40
42.86158,-106.39962,1592.627197265625,40
42.86153,-106.39969,1592.664428710938,40
42.86145,-106.39979,1592.69921875,40
42.86143,-106.39982,1592.705200195312,40
42.86136,-106.3999,1592.735473632812,40
42.86128,-106.4,1592.746704101562,40
42.86111,-106.40017,1592.858032226562,40
42.86106,-106.40021,1592.899169921875,40
42.86074,-106.40054,1593.380249023438,40
42.86057,-106.40073,1593.330444335938,40
42.86043,-106.40089,1593.60888671875,40
42.86028,-106.40104,1594.169677734375,40
42.85958,-106.4018,1597.80078125,40
42.85944,-106.40196,1598.722900390625,40
42.85937,-106.40202,1598.848876953125,40
42.85924,-106.40214,1599.665405273438,40
42.85923,-106.40216,1599.757202148438,40
42.85878,-106.40259,1604.532470703125,40
42.85849,-106.40287,1607.766235351562,40
42.85805,-106.40329,1610.880126953125,40
42.8579,-106.40343,1612.318237304688,40
42.85775,-106.40357,1613.997924804688,40
42.85761,-106.40371,1615.331909179688,0
42.85756,-106.40376,1615.744750976562,0
42.85732,-106.40401,1617.820678710938,55
42.85711,-106.40422,1619.290161132812,55
42.8569,-106.40447,1621.136474609375,55
42.85676,-106.40463,1622.078002929688,55
42.85663,-106.40478,1620.801025390625,55
42.8565,-106.40496,1622.120971679688,55
42.85638,-106.40515,1622.67236328125,55
42.8563,-106.40526,1621.266479492188,55
42.85626,-106.40533,1620.063598632812,55
42.85615,-106.40552,1620.589477539062,55
42.85604,-106.40571,1620.324829101562,55
42.85594,-106.40588,1620.62890625,55
42.85593,-106.40591,1620.355224609375,55
42.85583,-106.40611,1619.412353515625,55
42.85573,-106.40632,1617.984741210938,55
42.85563,-106.40653,1619.010498046875,55
42.85554,-106.40673,1620.503662109375,55
42.85537,-106.40717,1629.510498046875,55
42.85513,-106.40783,1631.142211914062,55
42.85505,-106.40805,1632.112426757812,55
42.85497,-106.40826,1631.037841796875,55
42.85489,-106.40848,1628.80419921875,55
42.85481,-106.4087,1629.351806640625,55
42.85456,-106.40936,1625.673828125,55
42.8544,-106.4098,1625.140747070312,55
42.85416,-106.41045,1628.348999023438,55
42.85414,-106.41051,1628.597290039062,55
42.85407,-106.41067,1628.754028320312,55
42.85399,-106.41089,1628.748901367188,55
42.85385,-106.41125,1629.637939453125,55
42.85382,-106.41132,1630.011596679688,55
42.85369,-106.4116,1631.088989257812,55
42.85362,-106.41173,1631.567260742188,55
42.85352,-106.41193,1631.878051757812,55
42.85343,-106.41212,1631.230224609375,55
42.85342,-106.41213,1631.229370117188,55
42.85331,-106.41233,1630.820068359375,55
42.85321,-106.41253,1630.795776367188,55
42.8531,-106.41273,1631.578247070312,55
42.85308,-106.41277,1631.686889648438,55
42.85299,-106.41292,1630.952026367188,55
42.85276,-106.4133,1628.414672851562,55
42.85266,-106.41345,1627.147216796875,55
42.85264,-106.41348,1626.955200195312,55
42.85252,-106.41366,1626.042724609375,55
42.8524,-106.41382,1628.630493164062,55
42.85212,-106.41417,1630.844970703125,55
42.85199,-106.41433,1631.288818359375,55
42.85191,-106.41443,1630.210327148438,55
42.85158,-106.4148,1626.529296875,55
42.85144,-106.41495,1625.605346679688,55
42.8514,-106.41499,1625.382446289062,55
42.85129,-106.4151,1625.239379882812,55
42.85115,-106.41525,1624.776245117188,55
42.85102,-106.41537,1624.437744140625,55
42.851,-106.41539,1624.38623046875,55
42.85085,-106.41552,1624.183959960938,55
42.8507,-106.41565,1624.121948242188,55
42.85059,-106.41574,1623.117797851562,55
42.85054,-106.41578,1622.6748046875,55
42.85021,-106.41603,1620.296020507812,55
42.84976,-106.41638,1617.15380859375,55
42.8496,-106.41651,1616.23583984375,55
42.84945,-106.41663,1615.805297851562,55
42.84929,-106.41675,1615.131713867188,0
42.84883,-106.41712,1613.899780273438,55
42.84876,-106.41717,1613.64404296875,55
42.8486,-106.41728,1612.424926757812,55
42.84851,-106.41736,1612.017944335938,55
