Lat,Lon,Adjusted Rad
40.78103,-99.76286,455.67969250241566
40.7811,-99.76324,455.6705865924312
40.78121,-99.76379,455.7186623026342
40.78139,-99.76466,455.68075543110336
40.78178,-99.76642,455.68460583115706
40.78201,-99.76747,454.4239592045169
40.78207,-99.76775,454.4150543041118
40.78209,-99.76786,454.41176222069214
40.78229,-99.76877,454.426911205855
40.78255,-99.76997,454.41551549807895
40.78311,-99.77252,454.4136746180522
40.78364,-99.77492,454.42767396728266
40.78422,-99.77759,454.43251471910384
40.78467,-99.77964,454.45219735573517
40.78497,-99.78102,454.44663951940515
40.78503,-99.7813,454.4500157796075
40.78508,-99.78155,454.4419957670438
40.78515,-99.78184,454.4301216919484
40.78524,-99.78226,454.44240768621154
40.78533,-99.78268,454.4745730487419
40.7854,-99.783,454.46304126641326
40.78555,-99.78367,454.44730675950984
40.78567,-99.78423,454.4502894742361
40.78573,-99.78452,454.4541831111846
40.78576,-99.78466,454.4547706424566
40.78598,-99.78564,454.45934427449146
40.78627,-99.78697,454.45122015043455
40.78645,-99.78781,454.4551668492566
40.78664,-99.78867,454.4793412663738
40.78676,-99.78923,454.4901815039833
40.78698,-99.79022,454.46692555175554
40.7872,-99.7912,454.4580983285101
40.78738,-99.79205,454.4895729946509
40.78769,-99.79347,454.4806969474171
40.78774,-99.79371,454.4785998963302
40.78785,-99.79418,454.47752750681224
40.78794,-99.7946,454.4797049227141
40.78806,-99.79517,454.5041642962343
40.78825,-99.79602,454.51012947897067
40.7884,-99.79672,453.13365152663715
40.78852,-99.79726,453.12849756798573
40.78867,-99.79796,453.1309094413696
40.78874,-99.79828,453.1523658863643
40.78886,-99.79884,453.14629171801965
40.78905,-99.79969,453.11841734285633
40.78927,-99.80068,453.1330987093384
40.78938,-99.80121,453.1358919924273
40.78948,-99.80167,453.16553074401395
40.78963,-99.80238,453.15913782534955
40.78979,-99.80309,453.16013634900014
40.78997,-99.80394,453.1523578663609
40.79025,-99.80521,453.17244341790223
40.79037,-99.80577,453.1924118217478
40.79042,-99.80601,453.2016084465953
40.79058,-99.80673,453.18942493441267
40.79065,-99.80705,453.1719382036715
40.79068,-99.80719,453.1642322859532
40.79072,-99.80734,453.1552949657233
40.79078,-99.80762,453.16940584827654
40.79085,-99.80789,453.18941722715226
40.79091,-99.80818,453.194806633425
40.79098,-99.80845,453.1816217426699
40.79105,-99.80874,453.16981219328585
40.79112,-99.80902,453.17293561209084
40.79124,-99.80943,453.16930386481613
40.79135,-99.80985,453.1611945019821
40.79143,-99.81012,453.1596988234387
40.79151,-99.8104,453.1688536031458
40.79159,-99.81067,453.17884559905303
40.79167,-99.81095,453.1733222277322
40.79176,-99.81122,453.16106565071686
40.79184,-99.81149,453.153313429458
40.79189,-99.81163,453.15574728917784
40.79196,-99.81186,453.1574601562977
40.79202,-99.81204,453.15595312890684
40.79206,-99.81217,453.1540049272644
40.79214,-99.81239,453.159714530568
40.79219,-99.81254,453.1682678081533
40.79224,-99.81268,453.1791165292228
40.79238,-99.81307,This time is unavaliable
40.79252,-99.81347,This time is unavaliable
40.79272,-99.81399,This time is unavaliable
40.79307,-99.81493,This time is unavaliable
40.79332,-99.81559,This time is unavaliable
40.79352,-99.81611,This time is unavaliable
40.79376,-99.81677,This time is unavaliable
40.79396,-99.81729,This time is unavaliable
40.79406,-99.81757,This time is unavaliable
40.79421,-99.81796,This time is unavaliable
40.79436,-99.81835,This time is unavaliable
40.79451,-99.81875,This time is unavaliable
40.7949,-99.8198,This time is unavaliable
40.79516,-99.82046,This time is unavaliable
40.7955,-99.82139,This time is unavaliable
40.7958,-99.82218,This time is unavaliable
40.7961,-99.82297,This time is unavaliable
40.79649,-99.82403,This time is unavaliable
40.7969,-99.82509,This time is unavaliable
40.79759,-99.82692,This time is unavaliable
40.79868,-99.82983,This time is unavaliable
40.80019,-99.83384,This time is unavaliable
40.80054,-99.83478,This time is unavaliable
40.80102,-99.83605,This time is unavaliable
40.80263,-99.84031,This time is unavaliable
40.80404,-99.84408,This time is unavaliable
40.80461,-99.84559,This time is unavaliable
40.80586,-99.84891,This time is unavaliable
40.80656,-99.85076,This time is unavaliable
40.80665,-99.85102,This time is unavaliable
40.80936,-99.85821,450.2683115148287
40.80941,-99.85836,450.2691336194163
40.81125,-99.86326,450.2297016670169
40.81325,-99.86858,This time is unavaliable
40.81333,-99.86879,This time is unavaliable
40.81577,-99.8753,This time is unavaliable
40.81607,-99.8761,This time is unavaliable
40.81632,-99.87676,This time is unavaliable
40.81658,-99.87743,This time is unavaliable
40.81662,-99.87754,This time is unavaliable
40.81677,-99.87793,This time is unavaliable
40.81688,-99.8782,This time is unavaliable
40.81699,-99.87845,This time is unavaliable
40.817,-99.87848,This time is unavaliable
40.81716,-99.87883,This time is unavaliable
40.81739,-99.87934,This time is unavaliable
40.81757,-99.87972,This time is unavaliable
40.81769,-99.87996,This time is unavaliable
40.81798,-99.88058,This time is unavaliable
40.81804,-99.88072,This time is unavaliable
40.81821,-99.8811,This time is unavaliable
40.81831,-99.88132,This time is unavaliable
40.81837,-99.88148,This time is unavaliable
40.81854,-99.88187,This time is unavaliable
40.81859,-99.882,This time is unavaliable
40.81864,-99.88213,This time is unavaliable
40.81873,-99.88237,This time is unavaliable
40.81914,-99.88347,This time is unavaliable
40.81935,-99.88402,This time is unavaliable
40.81973,-99.88504,This time is unavaliable
40.82041,-99.88684,This time is unavaliable
40.82077,-99.88781,This time is unavaliable
40.82104,-99.88855,This time is unavaliable
40.82112,-99.88876,This time is unavaliable
40.82195,-99.89097,This time is unavaliable
40.82289,-99.89348,This time is unavaliable
40.82314,-99.89414,This time is unavaliable
40.82333,-99.89467,This time is unavaliable
40.82345,-99.89503,This time is unavaliable
40.82359,-99.89549,This time is unavaliable
40.82375,-99.89603,This time is unavaliable
40.82392,-99.89658,This time is unavaliable
40.82404,-99.897,This time is unavaliable
40.82412,-99.89728,This time is unavaliable
40.82423,-99.89768,This time is unavaliable
40.82436,-99.89809,This time is unavaliable
40.82453,-99.89864,This time is unavaliable
40.82467,-99.89903,This time is unavaliable
40.82477,-99.8993,This time is unavaliable
40.82491,-99.89969,This time is unavaliable
40.82506,-99.90006,This time is unavaliable
40.82518,-99.90038,This time is unavaliable
40.826,-99.90259,This time is unavaliable
40.8264,-99.90365,This time is unavaliable
40.82665,-99.90432,This time is unavaliable
40.82699,-99.90523,This time is unavaliable
40.82734,-99.90616,This time is unavaliable
40.82768,-99.90707,This time is unavaliable
40.82803,-99.90799,This time is unavaliable
40.82812,-99.90825,This time is unavaliable
40.82821,-99.90848,This time is unavaliable
40.82823,-99.90853,This time is unavaliable
40.82838,-99.90893,This time is unavaliable
40.82868,-99.90973,This time is unavaliable
40.83016,-99.91368,This time is unavaliable
40.83032,-99.91411,This time is unavaliable
40.83201,-99.91866,This time is unavaliable
40.83225,-99.91929,This time is unavaliable
40.83438,-99.92497,This time is unavaliable
40.83568,-99.92847,This time is unavaliable
40.83825,-99.93534,This time is unavaliable
40.83856,-99.93617,This time is unavaliable
40.83938,-99.93837,This time is unavaliable
40.84062,-99.94168,This time is unavaliable
40.84076,-99.94207,This time is unavaliable
40.84195,-99.94523,443.14779250068324
40.84452,-99.95212,443.1253204220595
40.84466,-99.95249,443.12792716963423
40.84489,-99.9531,443.12775283910065
40.84507,-99.95359,443.1413405788905
40.84543,-99.95458,443.1352167629575
40.84644,-99.95726,443.12257612780775
40.84683,-99.95833,443.1304219126777
40.84723,-99.95939,443.11147143730915
40.84772,-99.96071,443.1015114151257
40.84816,-99.96189,443.12369036716234
40.84905,-99.96427,443.0905849690907
40.84915,-99.96453,443.1121727748725
40.8495,-99.96545,443.10648949151175
40.84999,-99.96678,443.1034337543498
40.85047,-99.96808,443.0912296316015
40.85091,-99.96927,443.1122842112484
40.85108,-99.96971,443.0875782528727
40.85139,-99.97055,443.10413493953985
40.85162,-99.97111,443.1289095045174
40.85185,-99.9717,443.11748001789516
40.85246,-99.97317,443.1186373086283
40.85281,-99.97391,This time is unavaliable
40.85318,-99.9747,This time is unavaliable
40.85332,-99.97502,This time is unavaliable
40.85341,-99.97523,This time is unavaliable
40.8536,-99.97567,This time is unavaliable
40.85368,-99.97588,This time is unavaliable
40.85404,-99.97684,441.14864839998455
40.85407,-99.97692,441.1442701469033
40.85426,-99.97743,441.0987698891298
40.85438,-99.97774,441.139108553605
40.85443,-99.97786,441.1343257627284
40.85462,-99.97835,441.1215001004129
40.85491,-99.97909,441.10316004474487
40.8552,-99.97985,441.1195227498447
40.85541,-99.98042,441.116581742524
40.85575,-99.98133,441.1022174241015
40.85593,-99.98181,441.0866235581253
40.85652,-99.98337,441.0964478038832
40.85672,-99.98394,441.0940229180933
40.85694,-99.98452,441.0902657202112
40.85746,-99.98591,441.0939422793845
40.85767,-99.98646,441.0969015544712
40.85792,-99.98714,441.078573464969
40.85799,-99.98734,441.07459544127937
40.85833,-99.98822,441.08825208485484
40.85848,-99.98865,441.08350016618147
40.8589,-99.98978,441.091681858467
40.85908,-99.99027,441.09352979456304
40.85916,-99.99035,441.09420917962365
40.85932,-99.99078,441.08925346672476
40.85948,-99.99121,441.08257843006703
40.85954,-99.99137,441.0817636909876
40.85978,-99.99204,441.0831957252072
40.85995,-99.99253,441.0883055895692
40.86003,-99.99277,441.09184831006723
40.86009,-99.99301,441.0913520455843
40.86044,-99.99399,441.0895028133192
40.86083,-99.99503,441.10493329844036
40.86095,-99.99532,441.093130702985
40.8612,-99.99603,441.1035697062365
40.86136,-99.9965,441.08115302600874
40.86151,-99.99701,441.09036509066647
40.86152,-99.99703,441.0938500968777
40.86165,-99.99748,441.10035278587253
40.86179,-99.99797,441.076244422892
40.86185,-99.9982,441.09853341997547
40.86201,-99.99875,441.09184006234926
40.86221,-99.99943,441.09832885198983
40.86232,-99.99976,441.10855963708633
40.86244,-100.00012,441.08991190105536
40.86251,-100.00032,441.08826557870026
40.86269,-100.00082,441.1091774779793
40.86321,-100.00221,441.0995182670581
40.86431,-100.00518,This time is unavaliable
40.8647,-100.00624,This time is unavaliable
40.86782,-100.01459,This time is unavaliable
40.86796,-100.01496,This time is unavaliable
40.86948,-100.01905,This time is unavaliable
40.87011,-100.02072,This time is unavaliable
40.87097,-100.02304,This time is unavaliable
40.87143,-100.02428,This time is unavaliable
40.87172,-100.02504,This time is unavaliable
40.87205,-100.02594,This time is unavaliable
40.87285,-100.02808,This time is unavaliable
40.87357,-100.03001,This time is unavaliable
40.87376,-100.03052,This time is unavaliable
40.87442,-100.03229,This time is unavaliable
40.87458,-100.03272,This time is unavaliable
40.87494,-100.03369,This time is unavaliable
40.87568,-100.03568,This time is unavaliable
40.87608,-100.03674,This time is unavaliable
40.87646,-100.03776,This time is unavaliable
40.87699,-100.03918,This time is unavaliable
40.87746,-100.04045,This time is unavaliable
40.87794,-100.04173,This time is unavaliable
40.87831,-100.04273,This time is unavaliable
40.87851,-100.04327,This time is unavaliable
40.87939,-100.04564,This time is unavaliable
40.87986,-100.04691,This time is unavaliable
40.8803,-100.04819,This time is unavaliable
40.88053,-100.04882,This time is unavaliable
40.88081,-100.04965,This time is unavaliable
40.88127,-100.05098,This time is unavaliable
40.88186,-100.05271,This time is unavaliable
40.882,-100.05314,This time is unavaliable
40.88212,-100.05348,This time is unavaliable
40.88231,-100.05399,This time is unavaliable
40.88237,-100.05416,This time is unavaliable
40.88243,-100.0543,This time is unavaliable
40.88258,-100.0547,This time is unavaliable
40.88276,-100.0551,This time is unavaliable
40.88312,-100.05592,This time is unavaliable
40.88345,-100.05667,This time is unavaliable
40.88355,-100.0569,This time is unavaliable
40.88363,-100.0571,This time is unavaliable
40.88373,-100.05736,This time is unavaliable
40.88386,-100.05768,This time is unavaliable
40.88395,-100.05793,This time is unavaliable
40.88403,-100.05817,This time is unavaliable
40.88418,-100.05859,This time is unavaliable
40.88437,-100.05916,This time is unavaliable
40.88456,-100.05971,This time is unavaliable
40.88485,-100.06054,This time is unavaliable
40.88516,-100.06145,This time is unavaliable
40.88646,-100.06524,This time is unavaliable
40.88728,-100.0676,This time is unavaliable
40.88757,-100.06847,This time is unavaliable
40.88773,-100.06892,This time is unavaliable
40.88786,-100.06931,This time is unavaliable
40.88798,-100.06965,This time is unavaliable
40.88833,-100.07068,This time is unavaliable
40.88869,-100.07172,This time is unavaliable
40.88927,-100.07342,This time is unavaliable
40.88993,-100.07535,This time is unavaliable
40.89027,-100.07633,This time is unavaliable
40.89041,-100.0768,This time is unavaliable
40.89053,-100.07718,This time is unavaliable
40.89058,-100.07737,This time is unavaliable
40.89075,-100.07798,This time is unavaliable
40.89084,-100.07836,This time is unavaliable
40.8909,-100.07862,This time is unavaliable
40.89102,-100.07907,This time is unavaliable
40.89107,-100.07927,This time is unavaliable
40.89123,-100.07989,This time is unavaliable
40.89134,-100.08026,This time is unavaliable
40.89146,-100.08065,This time is unavaliable
40.89158,-100.08103,This time is unavaliable
40.8918,-100.08169,This time is unavaliable
40.89191,-100.082,This time is unavaliable
40.89231,-100.08315,This time is unavaliable
40.89269,-100.08426,This time is unavaliable
40.89302,-100.08517,This time is unavaliable
40.8932,-100.08564,This time is unavaliable
40.89337,-100.08605,This time is unavaliable
40.89353,-100.08645,This time is unavaliable
40.89367,-100.0868,This time is unavaliable
40.89415,-100.08791,This time is unavaliable
40.89469,-100.08914,This time is unavaliable
40.89522,-100.09038,This time is unavaliable
40.8954,-100.09078,This time is unavaliable
40.89544,-100.09088,This time is unavaliable
40.89578,-100.09165,439.0283622929908
40.89706,-100.09461,439.0340598422418
40.89735,-100.09528,439.04103082243125
40.89851,-100.09797,439.0691609469551
40.90058,-100.10274,439.0651817231428
40.90133,-100.10445,439.04119121679616
40.90195,-100.10589,439.0265409617673
40.90255,-100.10726,438.99172614834174
40.90358,-100.10964,438.989660760079
40.90501,-100.11295,438.96650345089023
40.9051,-100.11315,438.98474858323965
40.90555,-100.11418,438.99281731931546
40.90871,-100.12148,436.76047199390763
40.90985,-100.12411,436.75292642926865
40.91015,-100.12481,436.74492147115603
40.91065,-100.12596,436.78823801753197
40.91143,-100.12774,436.77573967008755
40.91174,-100.12846,436.786660558341
40.91182,-100.12866,436.762833265069
40.91367,-100.13288,436.74871149365174
40.91425,-100.13422,436.74175209826916
40.91466,-100.13515,436.7541827180587
40.91516,-100.13628,436.7861273983882
40.91545,-100.13695,436.78195509359995
40.91659,-100.13955,436.7512600511083
40.91841,-100.14373,436.72928305578165
40.91878,-100.14457,436.7468457870319
40.91962,-100.14652,436.75808192315185
40.92011,-100.14764,436.71043137684586
40.92062,-100.1488,436.7480996045922
40.92139,-100.15055,436.7242930283753
40.92184,-100.15159,436.73538217988107
40.92193,-100.15178,436.739935659672
40.92232,-100.15267,436.73271046407666
40.92287,-100.15395,436.7227582256281
40.92303,-100.1543,436.7426820221055
40.92319,-100.15465,436.71992585197194
40.92334,-100.15496,436.73077796513104
40.92343,-100.15512,436.7350989196273
40.92355,-100.15537,436.7222011764091
40.92374,-100.15572,436.74360849918156
40.92383,-100.1559,436.72844772815563
40.92391,-100.15607,436.7232571823772
40.92409,-100.15643,436.75464024786925
40.92426,-100.1568,436.74598844887043
40.92476,-100.15794,436.73700589532274
40.9253,-100.15916,436.75100400036786
40.92595,-100.16067,436.75890255800135
40.9263,-100.16152,436.75491049035924
40.92666,-100.16236,436.7540617625592
40.92681,-100.16272,436.74729291165517
40.92699,-100.16311,436.7545398177953
40.92735,-100.16392,436.7577968368737
40.92754,-100.16436,436.75644937543103
40.92787,-100.16512,436.7539149358808
40.9284,-100.16633,436.75594384420486
40.92855,-100.16669,436.75099283907747
40.92871,-100.16705,436.75818163432126
40.92895,-100.16761,436.7657951525621
40.92939,-100.16864,436.775111991593
40.93002,-100.1701,436.75487946695836
40.93009,-100.17026,436.75490447653937
40.93028,-100.17072,436.7580593441879
40.93058,-100.17152,436.76956767474326
40.93077,-100.17201,436.72275655040704
40.9309,-100.17237,436.76684653789266
40.93113,-100.17301,436.71609058676916
40.93127,-100.17341,436.77098713528846
40.9315,-100.17395,436.7472964304112
40.93179,-100.17463,436.74425258950754
40.93211,-100.17537,436.72001154803723
40.93229,-100.17578,436.76433898622446
40.93283,-100.17702,436.75472446343457
40.93342,-100.17838,436.7503371862183
40.93403,-100.17981,436.77689220186187
40.93496,-100.18195,436.7462974518724
40.93567,-100.18358,438.9813397798762
40.93626,-100.18495,438.9397553229732
40.9367,-100.18597,438.98459994904096
40.93736,-100.1875,438.9586777155424
40.93776,-100.18842,438.98901173806996
40.93798,-100.18893,438.9575804452175
40.93819,-100.18942,438.97525767461696
40.93836,-100.1898,438.94458350292723
40.93868,-100.19055,438.93621482797084
40.93934,-100.19206,438.95422266454824
40.9396,-100.19269,438.9653069713151
40.9402,-100.19406,438.97535978114036
40.94063,-100.19505,438.9728759134795
40.94099,-100.19589,438.95852054160133
40.94108,-100.1961,438.9536364953561
40.94131,-100.19664,438.95946369922024
40.94221,-100.19871,438.95202618292274
40.94296,-100.20046,438.96222359783536
40.94334,-100.20132,438.9367670118487
40.94356,-100.20183,438.9475780425023
40.94394,-100.20271,438.9838033110166
40.94401,-100.20288,438.9942551594465
40.94458,-100.20418,439.000450447559
40.94516,-100.20555,438.9832127509745
40.94549,-100.2063,438.9596075299611
40.94582,-100.20708,438.96781535135057
40.94609,-100.20772,439.01448348562167
40.94642,-100.20848,438.9837787949075
40.94684,-100.20947,438.9822569829717
40.947,-100.20984,438.97076345680415
40.94716,-100.21022,438.96363638846725
40.94739,-100.21074,438.954842627686
40.94747,-100.21093,438.96166910457964
40.94765,-100.21135,438.9713317540469
40.94777,-100.21162,438.9743572035976
40.948,-100.21217,438.9918135406327
40.94802,-100.21222,438.9951508289434
40.94809,-100.21238,439.0082702008474
40.94824,-100.21272,438.99581123805643
40.94845,-100.21323,438.9839749771517
40.94867,-100.21375,438.99391076760804
40.94889,-100.21425,438.99219930164645
40.94894,-100.21437,438.9909632173412
40.94898,-100.21445,438.990003804937
40.94906,-100.21466,438.99068070295436
40.95018,-100.21726,439.05805781804355
40.95029,-100.21752,439.033956470575
40.95049,-100.218,439.0179736203101
40.95082,-100.21876,439.0422621907252
40.95119,-100.21963,439.01397092416084
40.95157,-100.22052,438.98862698867583
40.95183,-100.22114,439.00773179272056
40.95216,-100.2219,439.0060719039141
40.95315,-100.22422,438.99989849380927
40.95395,-100.22606,438.9995242808263
40.95418,-100.2266,439.0099777584922
40.95427,-100.22681,439.02463555362095
40.95427,-100.22682,439.02521225376415
40.95454,-100.22744,438.9790041425626
40.9547,-100.22782,438.9768874018675
40.95668,-100.23239,455.8134327291468
40.95874,-100.23714,455.8452059935213
40.95966,-100.23929,455.8705179602473
40.96025,-100.24066,454.6159517953506
40.96048,-100.24118,454.6249699104976
40.96082,-100.24198,454.6059391746375
40.9613,-100.24308,454.6004162211065
40.96368,-100.24858,454.57246519382437
40.9644,-100.25024,454.58763598909144
40.96468,-100.25088,454.60293851320904
40.96528,-100.25229,454.59783456435935
40.96538,-100.25251,454.58619765589543
40.96553,-100.25287,454.57316326349036
40.96586,-100.25364,454.57008851100846
40.96613,-100.25426,454.582981409782
40.96747,-100.25736,454.5494404010062
40.96828,-100.25922,454.52537979293993
40.96944,-100.2619,454.52613966793547
40.97057,-100.26452,454.52499253249096
40.97197,-100.26776,454.4995863949616
40.97304,-100.27023,451.690397429616
40.97313,-100.27045,451.6889047385421
40.97378,-100.27194,451.7162273558904
40.97401,-100.27241,451.6996419827522
40.97423,-100.27288,451.69536006509855
40.97438,-100.27318,451.70195404075605
40.97547,-100.27544,451.70583406851415
40.97583,-100.27619,451.7197445845854
40.97589,-100.27631,451.7163048053339
40.97789,-100.28047,448.5195846464672
40.97805,-100.28081,448.52433266959343
40.97858,-100.2819,448.5314061259565
40.9788,-100.28237,448.51772036440957
40.97988,-100.2846,448.52724171904856
40.98037,-100.28562,448.507458402604
40.98061,-100.28612,448.5174482292086
40.98111,-100.28716,448.51574729470616
40.98148,-100.28793,448.5457746757274
40.98334,-100.2918,448.53203943279397
40.98402,-100.2932,448.5501810338797
40.9848,-100.29483,448.5083602530932
40.98722,-100.29986,446.7739066823891
40.98766,-100.30077,446.78283295571504
40.98791,-100.30125,446.7659581759824
40.98797,-100.30138,446.7671008122146
40.98809,-100.30161,446.7632350224415
40.98814,-100.30171,446.7587702045641
40.98833,-100.30206,446.75843548583435
40.98853,-100.30243,446.7625384331225
40.98866,-100.30267,446.7563791930447
40.98885,-100.303,446.7514592465357
40.98896,-100.3032,446.7728779073447
40.98915,-100.30354,446.7625401168154
40.98932,-100.30382,446.7795987348156
40.98962,-100.30433,446.79536635897415
40.9898,-100.3046,446.8018312373784
40.98994,-100.30482,446.8071986245005
40.9908,-100.30613,446.84198110814407
40.99226,-100.30836,446.7999167497139
40.99321,-100.30979,446.7740694006025
40.99594,-100.31391,446.75225080987207
40.99671,-100.31506,446.76220984147733
40.99766,-100.31649,446.9316748121032
40.99778,-100.31667,446.9523720036563
40.99797,-100.31695,446.96017409860497
40.9982,-100.3173,446.94550184127974
40.99825,-100.31739,446.9476477275139
40.99834,-100.31753,446.94330842111935
40.99848,-100.31775,446.93390752692665
40.99863,-100.318,446.91958933013103
40.99867,-100.31808,446.9005840473111
40.99874,-100.31819,446.8880848794437
40.99885,-100.3184,446.9061430172555
40.99892,-100.31854,446.9226553319777
40.99897,-100.31866,446.9176934914339
40.99908,-100.3189,446.8878914838283
40.99911,-100.31897,446.8836672722035
40.99916,-100.31911,446.8782126975678
40.9992,-100.31922,446.8777441347982
40.99926,-100.31938,446.8740780289531
40.9993,-100.31951,446.85964568236056
40.99937,-100.31973,446.84621400030824
40.9994,-100.31985,446.83261778218866
40.99943,-100.31995,446.8223074967243
40.99945,-100.32002,446.83258785117226
40.99947,-100.32012,446.8447916687539
40.99951,-100.32025,446.857183442698
40.99954,-100.32039,446.8513660310345
40.99955,-100.32048,446.84516400315033
40.99958,-100.32059,446.8371142521926
40.9996,-100.32075,446.82796175599674
40.99963,-100.32096,446.8118492852947
40.99966,-100.32113,446.7963694416285
40.99968,-100.32133,446.7845631982462
40.99969,-100.32141,446.7877144001153
40.99971,-100.32157,446.7939637559262
40.99973,-100.3218,446.8015443654974
40.99975,-100.32199,446.8069673766376
40.99978,-100.32239,446.93557865103924
40.99985,-100.32309,446.90332557642296
40.99991,-100.32376,446.8798076178626
40.99997,-100.32449,446.92490405946955
40.99999,-100.32469,446.92854611798793
41.00008,-100.3257,447.05149788608264
41.00013,-100.32625,447.158073405189
41.00017,-100.32662,447.1529425085315
41.00018,-100.32672,447.1516169306824
41.00034,-100.32851,447.2085799951926
41.00042,-100.32949,447.1875211152816
41.00046,-100.32993,447.1941479001837
41.00064,-100.33183,446.8874143424701
41.00076,-100.33325,446.7881322558039
41.00097,-100.33547,446.71680524898284
41.00107,-100.3366,446.6677226231238
41.0011,-100.33689,446.65258382120237
41.00113,-100.33717,446.66007100037973
41.00115,-100.33732,446.65968554661896
41.00117,-100.33747,446.6619256418555
41.0012,-100.3376,446.6763381762262
41.00123,-100.33776,446.6911807160016
41.00128,-100.338,446.7089083003411
41.00132,-100.33815,446.7103231062499
41.0014,-100.33843,446.6887321589016
41.00144,-100.3386,446.67931160063654
41.00151,-100.3388,446.6771221590193
41.00157,-100.33897,446.69458701519306
41.00161,-100.33909,446.71029794122745
41.00167,-100.33922,446.721192465304
41.00195,-100.33984,446.7051979978467
41.00234,-100.3407,446.6929592322975
41.00271,-100.34149,446.6702116056478
41.00326,-100.34266,446.7075602563899
41.0034,-100.34295,446.684892047679
41.00355,-100.34327,446.7179729139132
41.00367,-100.34352,446.6979416818897
41.00385,-100.34388,446.67811307405134
41.00391,-100.34399,446.66924611258645
41.00398,-100.34411,446.6686218803149
41.00412,-100.34434,446.66631332548576
41.00419,-100.34445,446.66761282593853
41.00428,-100.34459,446.67173512516746
41.00433,-100.34467,446.67500080642407
41.0044,-100.34477,446.6806870215822
41.00455,-100.34499,446.68158252804517
41.0047,-100.34519,446.6771372420194
41.00563,-100.3464,446.7165571505279
41.00586,-100.34672,446.7135690155739
41.00753,-100.34889,446.70132756744056
41.00766,-100.34906,446.71542025594044
41.00932,-100.35124,446.7386040265613
41.00945,-100.3514,446.73325076363267
41.01014,-100.35231,446.7258589779501
41.01201,-100.35475,446.6753987958162
41.01291,-100.35592,446.6976917573217
41.01304,-100.35609,446.6897640907739
41.01316,-100.35626,446.6709064749765
41.01361,-100.35683,446.66072215488737
41.01451,-100.358,446.6599118508065
41.01528,-100.359,446.6138802130913
41.01593,-100.35983,448.33058398166855
41.01737,-100.36169,448.3123155779861
41.01776,-100.3622,448.2891797464256
41.01916,-100.36405,452.87509834802506
41.01985,-100.36495,452.9130884812718
41.02019,-100.36538,452.8910168300606
41.02056,-100.36584,452.8818473312736
41.02092,-100.36629,452.87262520689035
41.02133,-100.36681,452.89572551421253
41.02173,-100.36733,452.92022877174014
41.02213,-100.36784,452.8852654931942
41.02251,-100.36833,452.8758514428594
41.02294,-100.36888,452.8831227860095
41.02328,-100.36932,452.81872727354795
41.02342,-100.36951,452.8347049084037
41.02367,-100.36985,452.8131524567735
41.02399,-100.37027,452.8284997397737
41.02415,-100.37049,452.863219532424
41.02428,-100.37066,452.86273382794735
41.02451,-100.37097,452.8651917421874
41.02464,-100.37113,452.8476394338689
41.02469,-100.37119,452.85090486323327
41.02481,-100.37135,452.8649773199697
41.02502,-100.37164,452.87689317476656
41.02515,-100.3718,452.8825699670376
41.02816,-100.37575,452.8689214068655
41.02828,-100.37592,452.87935113749325
41.0287,-100.3765,452.90483345659857
41.02921,-100.37721,452.8896622089693
41.02959,-100.37774,452.89173389417965
41.02973,-100.37793,452.90835009610606
41.03003,-100.37835,452.91548009571096
41.03036,-100.37878,452.9152379364343
41.03051,-100.37898,452.936313059929
41.03143,-100.38018,452.86915440474473
41.03256,-100.38166,452.8512510093505
41.03298,-100.38225,452.847218972524
41.03312,-100.38247,452.8457138047422
41.03325,-100.38267,452.85881655867985
41.03337,-100.38286,452.8397244300407
41.03366,-100.38333,452.8260144117389
41.03376,-100.38349,452.81572397133993
41.03392,-100.38376,452.834516908468
41.03413,-100.38414,452.809066033238
41.03426,-100.38439,452.82634593852146
41.03444,-100.38473,452.8103870865795
41.03456,-100.38499,452.81386069846144
41.03467,-100.38522,452.8176324708998
41.03479,-100.38546,452.8028247158858
41.0349,-100.3857,452.81054598933355
41.03496,-100.38583,452.8210378072783
41.03511,-100.38621,452.78703202859873
41.03531,-100.3867,452.79165237430163
41.03543,-100.38698,452.7743989290948
41.03547,-100.38711,452.77365788661155
41.03556,-100.38735,452.7787402986307
41.03561,-100.38748,452.78224770781475
41.03584,-100.38815,452.7678940984992
41.03619,-100.38918,452.74719707742156
41.03957,-100.39925,454.15108944926675
41.04132,-100.40448,454.1363847802738
41.04395,-100.41232,454.1467889462393
41.04446,-100.41384,454.14470147491056
41.04675,-100.42067,455.4735426611695
41.04687,-100.42102,455.45919908894143
41.04892,-100.42712,455.4467318136752
41.04921,-100.42799,455.42000193434757
41.04928,-100.42821,455.43458644099076
41.04981,-100.4298,455.4397976565345
41.05048,-100.4318,455.44686983976044
41.05175,-100.43557,455.328030130674
41.05216,-100.4368,455.31522669448896
41.05256,-100.438,455.3096964135547
41.05315,-100.43976,455.33424665981545
41.05338,-100.44045,455.3474462776831
41.05396,-100.44218,455.31165280245216
41.05431,-100.44323,455.3349376695488
41.05502,-100.44534,455.34372225290844
41.05543,-100.44661,455.35798828330985
41.0561,-100.44886,454.07189893280434
41.0583,-100.45617,454.0641945377406
41.05917,-100.45906,This time is unavaliable
41.0603,-100.46282,This time is unavaliable
41.06037,-100.46304,This time is unavaliable
41.06051,-100.46351,This time is unavaliable
